timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
10th < 2020,usa < alabama,usa < florida,power,6632.597793401826,flhExc
10th < 2020,usa < alabama,usa < florida,power,6632.597793401826,flhExc
10th < 2020,usa < alabama,usa < georgia,power,5447.1955764493905,flhExc
10th < 2020,usa < alabama,usa < georgia,power,5447.1955764493905,flhExc
10th < 2020,usa < alabama,usa < mississippi,power,3676.1142300694237,flhExc
10th < 2020,usa < alabama,usa < mississippi,power,3676.1142300694237,flhExc
10th < 2020,usa < alabama,usa < tennessee,power,4431.465234905708,flhExc
10th < 2020,usa < alabama,usa < tennessee,power,4431.465234905708,flhExc
10th < 2020,usa < arizona,usa < california,power,6898.929886783879,flhExc
10th < 2020,usa < arizona,usa < california,power,6898.929886783879,flhExc
10th < 2020,usa < arizona,usa < nevada,power,5823.355524243336,flhExc
10th < 2020,usa < arizona,usa < nevada,power,5823.355524243336,flhExc
10th < 2020,usa < arizona,usa < newMexico,power,5496.1357427836,flhExc
10th < 2020,usa < arizona,usa < newMexico,power,5496.1357427836,flhExc
10th < 2020,usa < arizona,usa < utah,power,3622.1813809107744,flhExc
10th < 2020,usa < arizona,usa < utah,power,3622.1813809107744,flhExc
10th < 2020,usa < arkansas,usa < louisiana,power,5820.822842590947,flhExc
10th < 2020,usa < arkansas,usa < louisiana,power,5820.822842590947,flhExc
10th < 2020,usa < arkansas,usa < mississippi,power,4884.66295253912,flhExc
10th < 2020,usa < arkansas,usa < mississippi,power,4884.66295253912,flhExc
10th < 2020,usa < arkansas,usa < missouri,power,3876.689988776195,flhExc
10th < 2020,usa < arkansas,usa < missouri,power,3876.689988776195,flhExc
10th < 2020,usa < arkansas,usa < oklahoma,power,2074.5559076839745,flhExc
10th < 2020,usa < arkansas,usa < oklahoma,power,2074.5559076839745,flhExc
10th < 2020,usa < arkansas,usa < tennessee,power,6693.15649889544,flhExc
10th < 2020,usa < arkansas,usa < tennessee,power,6693.15649889544,flhExc
10th < 2020,usa < arkansas,usa < texas,power,4120.67613983798,flhExc
10th < 2020,usa < arkansas,usa < texas,power,4120.67613983798,flhExc
10th < 2020,usa < california,mexico < bajaCalifornia,power,7642.163517073806,flhExc
10th < 2020,usa < california,mexico < bajaCalifornia,power,7642.163517073806,flhExc
10th < 2020,usa < california,usa < arizona,power,3970.724341148289,flhExc
10th < 2020,usa < california,usa < arizona,power,3970.724341148289,flhExc
10th < 2020,usa < california,usa < nevada,power,3640.9712245833844,flhExc
10th < 2020,usa < california,usa < nevada,power,3640.9712245833844,flhExc
10th < 2020,usa < california,usa < oregon,power,3586.1286243048407,flhExc
10th < 2020,usa < california,usa < oregon,power,3586.1286243048407,flhExc
10th < 2020,usa < colorado,usa < kansas,power,5029.516147978861,flhExc
10th < 2020,usa < colorado,usa < kansas,power,5029.516147978861,flhExc
10th < 2020,usa < colorado,usa < newMexico,power,2679.0945531702187,flhExc
10th < 2020,usa < colorado,usa < newMexico,power,2679.0945531702187,flhExc
10th < 2020,usa < colorado,usa < utah,power,4911.306488122242,flhExc
10th < 2020,usa < colorado,usa < utah,power,4911.306488122242,flhExc
10th < 2020,usa < colorado,usa < wyoming,power,2580.4709470022576,flhExc
10th < 2020,usa < colorado,usa < wyoming,power,2580.4709470022576,flhExc
10th < 2020,usa < connecticut,usa < massachusetts,power,3314.7927785350325,flhExc
10th < 2020,usa < connecticut,usa < massachusetts,power,3314.7927785350325,flhExc
10th < 2020,usa < connecticut,usa < newYork,power,3931.3579299056814,flhExc
10th < 2020,usa < connecticut,usa < newYork,power,3931.3579299056814,flhExc
10th < 2020,usa < connecticut,usa < rhodeIsland,power,5474.545715922987,flhExc
10th < 2020,usa < connecticut,usa < rhodeIsland,power,5474.545715922987,flhExc
10th < 2020,usa < delaware,usa < maryland,power,4288.736345064067,flhExc
