region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,oklahoma,resWindOnshoreOpt,2045,capaConvResi,1.985,
usa,oklahoma,resWindOnshoreOpt,2050,capaConvResi,1.4888,
usa,oregon,resWindOnshoreOpt,2020,capaConvResi,5.2718,
usa,oregon,resWindOnshoreOpt,2025,capaConvResi,3.9544,
usa,oregon,resWindOnshoreOpt,2030,capaConvResi,2.9642,
usa,oregon,resWindOnshoreOpt,2035,capaConvResi,2.2231,
usa,oregon,resWindOnshoreOpt,2040,capaConvResi,1.669,
usa,oregon,resWindOnshoreOpt,2045,capaConvResi,1.2507,
usa,oregon,resWindOnshoreOpt,2050,capaConvResi,0.9391,
usa,pennsylvania,resWindOnshoreOpt,2020,capaConvResi,2.2254,
usa,pennsylvania,resWindOnshoreOpt,2025,capaConvResi,1.669,
usa,pennsylvania,resWindOnshoreOpt,2030,capaConvResi,1.2529,
usa,pennsylvania,resWindOnshoreOpt,2035,capaConvResi,0.9391,
usa,pennsylvania,resWindOnshoreOpt,2040,capaConvResi,0.7032,
usa,pennsylvania,resWindOnshoreOpt,2045,capaConvResi,0.5274,
usa,pennsylvania,resWindOnshoreOpt,2050,capaConvResi,0.3962,
usa,southDakota,resWindOnshoreOpt,2020,capaConvResi,1.3975,
usa,southDakota,resWindOnshoreOpt,2025,capaConvResi,1.0482,
usa,southDakota,resWindOnshoreOpt,2030,capaConvResi,0.7856,
usa,southDakota,resWindOnshoreOpt,2035,capaConvResi,0.5898,
usa,southDakota,resWindOnshoreOpt,2040,capaConvResi,0.4429,
usa,southDakota,resWindOnshoreOpt,2045,capaConvResi,0.3316,
usa,southDakota,resWindOnshoreOpt,2050,capaConvResi,0.2493,
usa,tennessee,resWindOnshoreOpt,2020,capaConvResi,0.049,
usa,tennessee,resWindOnshoreOpt,2025,capaConvResi,0.0357,
usa,tennessee,resWindOnshoreOpt,2030,capaConvResi,0.0268,
usa,texas,resWindOnshoreOpt,2020,capaConvResi,29.4809,
usa,texas,resWindOnshoreOpt,2025,capaConvResi,22.1107,
usa,texas,resWindOnshoreOpt,2030,capaConvResi,16.583,
usa,texas,resWindOnshoreOpt,2035,capaConvResi,12.4373,
usa,texas,resWindOnshoreOpt,2040,capaConvResi,9.3285,
usa,texas,resWindOnshoreOpt,2045,capaConvResi,6.9964,
usa,texas,resWindOnshoreOpt,2050,capaConvResi,5.2473,
usa,utah,resWindOnshoreOpt,2020,capaConvResi,0.5408,
usa,utah,resWindOnshoreOpt,2025,capaConvResi,0.4051,
usa,utah,resWindOnshoreOpt,2030,capaConvResi,0.3049,
usa,utah,resWindOnshoreOpt,2035,capaConvResi,0.2293,
usa,utah,resWindOnshoreOpt,2040,capaConvResi,0.1714,
usa,utah,resWindOnshoreOpt,2045,capaConvResi,0.1291,
usa,utah,resWindOnshoreOpt,2050,capaConvResi,0.0957,
usa,vermont,resWindOnshoreOpt,2020,capaConvResi,0.2026,
usa,vermont,resWindOnshoreOpt,2025,capaConvResi,0.1514,
usa,vermont,resWindOnshoreOpt,2030,capaConvResi,0.1135,
usa,vermont,resWindOnshoreOpt,2035,capaConvResi,0.0846,
usa,vermont,resWindOnshoreOpt,2040,capaConvResi,0.0646,
usa,vermont,resWindOnshoreOpt,2045,capaConvResi,0.049,
usa,vermont,resWindOnshoreOpt,2050,capaConvResi,0.0357,
usa,washington,resWindOnshoreOpt,2020,capaConvResi,5.136,
usa,washington,resWindOnshoreOpt,2025,capaConvResi,3.852,
usa,washington,resWindOnshoreOpt,2030,capaConvResi,2.8885,
usa,washington,resWindOnshoreOpt,2035,capaConvResi,2.1675,
usa,washington,resWindOnshoreOpt,2040,capaConvResi,1.6245,
usa,washington,resWindOnshoreOpt,2045,capaConvResi,1.2195,
usa,washington,resWindOnshoreOpt,2050,capaConvResi,0.9146,
usa,wisconsin,resWindOnshoreOpt,2020,capaConvResi,1.0637,
usa,wisconsin,resWindOnshoreOpt,2025,capaConvResi,0.7989,
usa,wisconsin,resWindOnshoreOpt,2030,capaConvResi,0.5987,
usa,wisconsin,resWindOnshoreOpt,2035,capaConvResi,0.4496,
usa,wisconsin,resWindOnshoreOpt,2040,capaConvResi,0.3361,
usa,wisconsin,resWindOnshoreOpt,2045,capaConvResi,0.2515,
usa,wisconsin,resWindOnshoreOpt,2050,capaConvResi,0.1892,
usa,westVirginia,resWindOnshoreOpt,2020,capaConvResi,0.9725,
usa,westVirginia,resWindOnshoreOpt,2025,capaConvResi,0.7299,
usa,westVirginia,resWindOnshoreOpt,2030,capaConvResi,0.5475,
usa,westVirginia,resWindOnshoreOpt,2035,capaConvResi,0.4117,
usa,westVirginia,resWindOnshoreOpt,2040,capaConvResi,0.3071,
usa,westVirginia,resWindOnshoreOpt,2045,capaConvResi,0.2315,
usa,westVirginia,resWindOnshoreOpt,2050,capaConvResi,0.1736,
usa,wyoming,resWindOnshoreOpt,2020,capaConvResi,2.3922,
usa,wyoming,resWindOnshoreOpt,2025,capaConvResi,1.7936,
usa,wyoming,resWindOnshoreOpt,2030,capaConvResi,1.3464,
usa,wyoming,resWindOnshoreOpt,2035,capaConvResi,1.0081,
usa,wyoming,resWindOnshoreOpt,2040,capaConvResi,0.7567,
usa,wyoming,resWindOnshoreOpt,2045,capaConvResi,0.5675,
usa,wyoming,resWindOnshoreOpt,2050,capaConvResi,0.4251,
usa,alaska,pGas,2020,capaConvResi,1.7111,
usa,alaska,pGas,2025,capaConvResi,1.2831,
usa,alaska,pGas,2030,capaConvResi,0.9621,
usa,alaska,pGas,2035,capaConvResi,0.7221,
usa,alaska,pGas,2040,capaConvResi,0.5411,
usa,alaska,pGas,2045,capaConvResi,0.4061,
usa,alaska,pGas,2050,capaConvResi,0.3041,
usa,alabama,pGas,2020,capaConvResi,19.1062,
usa,alabama,pGas,2025,capaConvResi,14.3296,
usa,alabama,pGas,2030,capaConvResi,10.7479,
usa,alabama,pGas,2035,capaConvResi,8.0609,
usa,alabama,pGas,2040,capaConvResi,6.0454,
usa,alabama,pGas,2045,capaConvResi,4.5337,
usa,alabama,pGas,2050,capaConvResi,3.4009,
usa,arkansas,pGas,2020,capaConvResi,9.1036,
usa,arkansas,pGas,2025,capaConvResi,6.8282,
usa,arkansas,pGas,2030,capaConvResi,5.1212,
usa,arkansas,pGas,2035,capaConvResi,3.8409,
usa,arkansas,pGas,2040,capaConvResi,2.8804,
usa,arkansas,pGas,2045,capaConvResi,2.1603,
usa,arkansas,pGas,2050,capaConvResi,1.6205,
usa,arizona,pGas,2020,capaConvResi,20.3571,
usa,arizona,pGas,2025,capaConvResi,15.2681,
usa,arizona,pGas,2030,capaConvResi,11.4511,
usa,arizona,pGas,2035,capaConvResi,8.5881,
usa,arizona,pGas,2040,capaConvResi,6.4411,
usa,arizona,pGas,2045,capaConvResi,4.8311,
usa,arizona,pGas,2050,capaConvResi,3.6231,
usa,california,pGas,2020,capaConvResi,49.6511,
usa,california,pGas,2025,capaConvResi,37.2381,
usa,california,pGas,2030,capaConvResi,27.9281,
usa,california,pGas,2035,capaConvResi,20.9461,
usa,california,pGas,2040,capaConvResi,15.7101,
usa,california,pGas,2045,capaConvResi,11.7821,
usa,california,pGas,2050,capaConvResi,8.8371,
usa,colorado,pGas,2020,capaConvResi,8.6781,
usa,colorado,pGas,2025,capaConvResi,6.5081,
usa,colorado,pGas,2030,capaConvResi,4.8811,
usa,colorado,pGas,2035,capaConvResi,3.6611,
usa,colorado,pGas,2040,capaConvResi,2.7461,
usa,colorado,pGas,2045,capaConvResi,2.0591,
usa,colorado,pGas,2050,capaConvResi,1.5441,
usa,connecticut,pGas,2020,capaConvResi,4.3901,
usa,connecticut,pGas,2025,capaConvResi,3.2931,
usa,connecticut,pGas,2030,capaConvResi,2.4701,
usa,connecticut,pGas,2035,capaConvResi,1.8521,
usa,connecticut,pGas,2040,capaConvResi,1.3891,
usa,connecticut,pGas,2045,capaConvResi,1.0421,
usa,connecticut,pGas,2050,capaConvResi,0.7811,
usa,delaware,pGas,2020,capaConvResi,3.4021,
usa,delaware,pGas,2025,capaConvResi,2.5511,
usa,delaware,pGas,2030,capaConvResi,1.9131,
usa,delaware,pGas,2035,capaConvResi,1.4351,
usa,delaware,pGas,2040,capaConvResi,1.0761,
usa,delaware,pGas,2045,capaConvResi,0.8071,
usa,delaware,pGas,2050,capaConvResi,0.6051,
usa,florida,pGas,2020,capaConvResi,78.8665,
usa,florida,pGas,2025,capaConvResi,59.1503,
usa,florida,pGas,2030,capaConvResi,44.3627,
usa,florida,pGas,2035,capaConvResi,33.2713,
usa,florida,pGas,2040,capaConvResi,24.9542,
usa,florida,pGas,2045,capaConvResi,18.7153,
usa,florida,pGas,2050,capaConvResi,14.0361,
usa,georgia,pGas,2020,capaConvResi,28.6781,
usa,georgia,pGas,2025,capaConvResi,21.508,
usa,georgia,pGas,2030,capaConvResi,16.1316,
usa,georgia,pGas,2035,capaConvResi,12.099,
usa,georgia,pGas,2040,capaConvResi,9.0743,
usa,georgia,pGas,2045,capaConvResi,6.8057,
usa,georgia,pGas,2050,capaConvResi,5.1037,
usa,iowa,pGas,2020,capaConvResi,3.8961,
usa,iowa,pGas,2025,capaConvResi,2.9221,
usa,iowa,pGas,2030,capaConvResi,2.1911,
usa,iowa,pGas,2035,capaConvResi,1.6431,
usa,iowa,pGas,2040,capaConvResi,1.2331,
usa,iowa,pGas,2045,capaConvResi,0.9241,
usa,iowa,pGas,2050,capaConvResi,0.6931,
usa,idaho,pGas,2020,capaConvResi,1.5651,
usa,idaho,pGas,2025,capaConvResi,1.1741,
usa,idaho,pGas,2030,capaConvResi,0.8801,
usa,idaho,pGas,2035,capaConvResi,0.6601,
usa,idaho,pGas,2040,capaConvResi,0.4951,
usa,idaho,pGas,2045,capaConvResi,0.3711,
usa,idaho,pGas,2050,capaConvResi,0.2781,
usa,illinois,pGas,2020,capaConvResi,21.5401,
usa,illinois,pGas,2025,capaConvResi,16.1551,
usa,illinois,pGas,2030,capaConvResi,12.1161,
usa,illinois,pGas,2035,capaConvResi,9.0871,
usa,illinois,pGas,2040,capaConvResi,6.8151,
usa,illinois,pGas,2045,capaConvResi,5.1111,
usa,illinois,pGas,2050,capaConvResi,3.8341,
usa,indiana,pGas,2020,capaConvResi,7.8181,
usa,indiana,pGas,2025,capaConvResi,5.8641,
usa,indiana,pGas,2030,capaConvResi,4.3981,
usa,indiana,pGas,2035,capaConvResi,3.2981,
usa,indiana,pGas,2040,capaConvResi,2.4741,
usa,indiana,pGas,2045,capaConvResi,1.8551,
usa,indiana,pGas,2050,capaConvResi,1.3911,
usa,kansas,pGas,2020,capaConvResi,6.2881,
usa,kansas,pGas,2025,capaConvResi,4.7161,
usa,kansas,pGas,2030,capaConvResi,3.5371,
usa,kansas,pGas,2035,capaConvResi,2.6531,
usa,kansas,pGas,2040,capaConvResi,1.9901,
usa,kansas,pGas,2045,capaConvResi,1.4921,
usa,kansas,pGas,2050,capaConvResi,1.1191,
usa,kentucky,pGas,2020,capaConvResi,8.9291,
usa,kentucky,pGas,2025,capaConvResi,6.6971,
usa,kentucky,pGas,2030,capaConvResi,5.0231,
usa,kentucky,pGas,2035,capaConvResi,3.7671,
usa,kentucky,pGas,2040,capaConvResi,2.8251,
usa,kentucky,pGas,2045,capaConvResi,2.1191,
usa,kentucky,pGas,2050,capaConvResi,1.5891,
usa,louisiana,pGas,2020,capaConvResi,29.2503,
usa,louisiana,pGas,2025,capaConvResi,21.9368,
usa,louisiana,pGas,2030,capaConvResi,16.4532,
usa,louisiana,pGas,2035,capaConvResi,12.3393,
usa,louisiana,pGas,2040,capaConvResi,9.2548,
usa,louisiana,pGas,2045,capaConvResi,6.9408,
usa,louisiana,pGas,2050,capaConvResi,5.2063,
usa,massachusetts,pGas,2020,capaConvResi,7.5451,
usa,massachusetts,pGas,2025,capaConvResi,5.6591,
usa,massachusetts,pGas,2030,capaConvResi,4.2441,
usa,massachusetts,pGas,2035,capaConvResi,3.1831,
usa,massachusetts,pGas,2040,capaConvResi,2.3871,
usa,massachusetts,pGas,2045,capaConvResi,1.7901,
usa,massachusetts,pGas,2050,capaConvResi,1.3431,
usa,maryland,pGas,2020,capaConvResi,4.3521,
usa,maryland,pGas,2025,capaConvResi,3.2641,
usa,maryland,pGas,2030,capaConvResi,2.4481,
usa,maryland,pGas,2035,capaConvResi,1.8361,
usa,maryland,pGas,2040,capaConvResi,1.3771,
usa,maryland,pGas,2045,capaConvResi,1.0331,
usa,maryland,pGas,2050,capaConvResi,0.7751,
usa,maine,pGas,2020,capaConvResi,1.7661,
usa,maine,pGas,2025,capaConvResi,1.3251,
usa,maine,pGas,2030,capaConvResi,0.9941,
usa,maine,pGas,2035,capaConvResi,0.7451,
usa,maine,pGas,2040,capaConvResi,0.5591,
usa,maine,pGas,2045,capaConvResi,0.4191,
usa,maine,pGas,2050,capaConvResi,0.3141,
usa,michigan,pGas,2020,capaConvResi,22.8961,
usa,michigan,pGas,2025,capaConvResi,17.1721,
usa,michigan,pGas,2030,capaConvResi,12.8791,
usa,michigan,pGas,2035,capaConvResi,9.6591,
usa,michigan,pGas,2040,capaConvResi,7.2441,
usa,michigan,pGas,2045,capaConvResi,5.4331,
usa,michigan,pGas,2050,capaConvResi,4.0751,
usa,minnesota,pGas,2020,capaConvResi,13.3941,
usa,minnesota,pGas,2025,capaConvResi,10.0461,
usa,minnesota,pGas,2030,capaConvResi,7.5341,
usa,minnesota,pGas,2035,capaConvResi,5.6511,
usa,minnesota,pGas,2040,capaConvResi,4.2381,
usa,minnesota,pGas,2045,capaConvResi,3.1781,
usa,minnesota,pGas,2050,capaConvResi,2.3841,
usa,missouri,pGas,2020,capaConvResi,8.3511,
usa,missouri,pGas,2025,capaConvResi,6.2631,
usa,missouri,pGas,2030,capaConvResi,4.6971,
usa,missouri,pGas,2035,capaConvResi,3.5231,
usa,missouri,pGas,2040,capaConvResi,2.6421,
usa,missouri,pGas,2045,capaConvResi,1.9821,
usa,missouri,pGas,2050,capaConvResi,1.4861,
usa,mississippi,pGas,2020,capaConvResi,18.0182,
usa,mississippi,pGas,2025,capaConvResi,13.5141,
usa,mississippi,pGas,2030,capaConvResi,10.1351,
usa,mississippi,pGas,2035,capaConvResi,7.6021,
usa,mississippi,pGas,2040,capaConvResi,5.7011,
usa,mississippi,pGas,2045,capaConvResi,4.2761,
usa,mississippi,pGas,2050,capaConvResi,3.2071,
usa,montana,pGas,2020,capaConvResi,0.5821,
usa,montana,pGas,2025,capaConvResi,0.4371,
usa,montana,pGas,2030,capaConvResi,0.3271,
usa,montana,pGas,2035,capaConvResi,0.2461,
usa,montana,pGas,2040,capaConvResi,0.1841,
usa,montana,pGas,2045,capaConvResi,0.1381,
usa,montana,pGas,2050,capaConvResi,0.1041,
usa,northCarolina,pGas,2020,capaConvResi,22.0726,
usa,northCarolina,pGas,2025,capaConvResi,16.5545,
usa,northCarolina,pGas,2030,capaConvResi,12.4159,
usa,northCarolina,pGas,2035,capaConvResi,9.3126,
usa,northCarolina,pGas,2040,capaConvResi,6.9848,
usa,northCarolina,pGas,2045,capaConvResi,5.2376,
usa,northCarolina,pGas,2050,capaConvResi,3.9285,
usa,northDakota,pGas,2020,capaConvResi,0.5741,
usa,northDakota,pGas,2025,capaConvResi,0.4301,
usa,northDakota,pGas,2030,capaConvResi,0.3231,
usa,northDakota,pGas,2035,capaConvResi,0.2421,
usa,northDakota,pGas,2040,capaConvResi,0.1821,
usa,northDakota,pGas,2045,capaConvResi,0.1361,
usa,northDakota,pGas,2050,capaConvResi,0.1021,
usa,nebraska,pGas,2020,capaConvResi,2.6901,
usa,nebraska,pGas,2025,capaConvResi,2.0181,
usa,nebraska,pGas,2030,capaConvResi,1.5131,
usa,nebraska,pGas,2035,capaConvResi,1.1351,
usa,nebraska,pGas,2040,capaConvResi,0.8511,
usa,nebraska,pGas,2045,capaConvResi,0.6381,
usa,nebraska,pGas,2050,capaConvResi,0.4791,
usa,newHampshire,pGas,2020,capaConvResi,1.7751,
usa,newHampshire,pGas,2025,capaConvResi,1.3311,
usa,newHampshire,pGas,2030,capaConvResi,0.9981,
usa,newHampshire,pGas,2035,capaConvResi,0.7491,
usa,newHampshire,pGas,2040,capaConvResi,0.5621,
usa,newHampshire,pGas,2045,capaConvResi,0.4211,
usa,newHampshire,pGas,2050,capaConvResi,0.3161,
usa,newJersey,pGas,2020,capaConvResi,15.4391,
usa,newJersey,pGas,2025,capaConvResi,11.5791,
usa,newJersey,pGas,2030,capaConvResi,8.6841,
usa,newJersey,pGas,2035,capaConvResi,6.5131,
usa,newJersey,pGas,2040,capaConvResi,4.8851,
usa,newJersey,pGas,2045,capaConvResi,3.6641,
usa,newJersey,pGas,2050,capaConvResi,2.7481,
usa,newMexico,pGas,2020,capaConvResi,4.7411,
usa,newMexico,pGas,2025,capaConvResi,3.5561,
usa,newMexico,pGas,2030,capaConvResi,2.6671,
usa,newMexico,pGas,2035,capaConvResi,2.0001,
usa,newMexico,pGas,2040,capaConvResi,1.5001,
usa,newMexico,pGas,2045,capaConvResi,1.1251,
usa,newMexico,pGas,2050,capaConvResi,0.8441,
usa,nevada,pGas,2020,capaConvResi,10.5531,
usa,nevada,pGas,2025,capaConvResi,7.9151,
usa,nevada,pGas,2030,capaConvResi,5.9361,
usa,nevada,pGas,2035,capaConvResi,4.4521,
usa,nevada,pGas,2040,capaConvResi,3.3391,
usa,nevada,pGas,2045,capaConvResi,2.5041,
usa,nevada,pGas,2050,capaConvResi,1.8781,
usa,newYork,pGas,2020,capaConvResi,24.6371,
usa,newYork,pGas,2025,capaConvResi,18.4781,
usa,newYork,pGas,2030,capaConvResi,13.8581,
usa,newYork,pGas,2035,capaConvResi,10.3941,
usa,newYork,pGas,2040,capaConvResi,7.7951,
usa,newYork,pGas,2045,capaConvResi,5.8471,
usa,newYork,pGas,2050,capaConvResi,4.3851,
usa,ohio,pGas,2020,capaConvResi,26.5851,
usa,ohio,pGas,2025,capaConvResi,19.9391,
usa,ohio,pGas,2030,capaConvResi,14.9541,
usa,ohio,pGas,2035,capaConvResi,11.2151,
usa,ohio,pGas,2040,capaConvResi,8.4121,
usa,ohio,pGas,2045,capaConvResi,6.3091,
usa,ohio,pGas,2050,capaConvResi,4.7321,
usa,oklahoma,pGas,2020,capaConvResi,18.9111,
usa,oklahoma,pGas,2025,capaConvResi,14.1831,
usa,oklahoma,pGas,2030,capaConvResi,10.6381,
usa,oklahoma,pGas,2035,capaConvResi,7.9781,
usa,oklahoma,pGas,2040,capaConvResi,5.9841,
usa,oklahoma,pGas,2045,capaConvResi,4.4881,
usa,oklahoma,pGas,2050,capaConvResi,3.3661,
usa,oregon,pGas,2020,capaConvResi,3.0841,
usa,oregon,pGas,2025,capaConvResi,2.3131,
usa,oregon,pGas,2030,capaConvResi,1.7351,
usa,oregon,pGas,2035,capaConvResi,1.3011,
usa,oregon,pGas,2040,capaConvResi,0.9761,
usa,oregon,pGas,2045,capaConvResi,0.7321,
usa,oregon,pGas,2050,capaConvResi,0.5491,
usa,pennsylvania,pGas,2020,capaConvResi,27.0931,
usa,pennsylvania,pGas,2025,capaConvResi,20.3201,
usa,pennsylvania,pGas,2030,capaConvResi,15.2401,
usa,pennsylvania,pGas,2035,capaConvResi,11.4301,
usa,pennsylvania,pGas,2040,capaConvResi,8.5731,
usa,pennsylvania,pGas,2045,capaConvResi,6.4291,
usa,pennsylvania,pGas,2050,capaConvResi,4.8221,
usa,rhodeIsland,pGas,2020,capaConvResi,2.4971,
usa,rhodeIsland,pGas,2025,capaConvResi,1.8721,
usa,rhodeIsland,pGas,2030,capaConvResi,1.4041,
usa,rhodeIsland,pGas,2035,capaConvResi,1.0531,
usa,rhodeIsland,pGas,2040,capaConvResi,0.7901,
usa,rhodeIsland,pGas,2045,capaConvResi,0.5921,
usa,rhodeIsland,pGas,2050,capaConvResi,0.4441,
usa,southCarolina,pGas,2020,capaConvResi,12.7817,
usa,southCarolina,pGas,2025,capaConvResi,9.585,
usa,southCarolina,pGas,2030,capaConvResi,7.1901,
usa,southCarolina,pGas,2035,capaConvResi,5.3917,
usa,southCarolina,pGas,2040,capaConvResi,4.0446,
usa,southCarolina,pGas,2045,capaConvResi,3.0326,
usa,southCarolina,pGas,2050,capaConvResi,2.2753,
usa,southDakota,pGas,2020,capaConvResi,1.5351,
usa,southDakota,pGas,2025,capaConvResi,1.1511,
usa,southDakota,pGas,2030,capaConvResi,0.8641,
usa,southDakota,pGas,2035,capaConvResi,0.6481,
usa,southDakota,pGas,2040,capaConvResi,0.4861,
usa,southDakota,pGas,2045,capaConvResi,0.3641,
usa,southDakota,pGas,2050,capaConvResi,0.2731,
usa,tennessee,pGas,2020,capaConvResi,27.5508,
usa,tennessee,pGas,2025,capaConvResi,20.6622,
usa,tennessee,pGas,2030,capaConvResi,15.4975,
usa,tennessee,pGas,2035,capaConvResi,11.6215,
usa,tennessee,pGas,2040,capaConvResi,8.7178,
usa,tennessee,pGas,2045,capaConvResi,6.5384,
usa,tennessee,pGas,2050,capaConvResi,4.9029,
usa,texas,pGas,2020,capaConvResi,76.2951,
usa,texas,pGas,2025,capaConvResi,57.2211,
usa,texas,pGas,2030,capaConvResi,42.9161,
usa,texas,pGas,2035,capaConvResi,32.1871,
usa,texas,pGas,2040,capaConvResi,24.1401,
usa,texas,pGas,2045,capaConvResi,18.1051,
usa,texas,pGas,2050,capaConvResi,13.5791,
usa,utah,pGas,2020,capaConvResi,4.0061,
usa,utah,pGas,2025,capaConvResi,3.0051,
usa,utah,pGas,2030,capaConvResi,2.2531,
usa,utah,pGas,2035,capaConvResi,1.6901,
usa,utah,pGas,2040,capaConvResi,1.2681,
usa,utah,pGas,2045,capaConvResi,0.9511,
usa,utah,pGas,2050,capaConvResi,0.7131,
usa,virginia,pGas,2020,capaConvResi,13.1451,
usa,virginia,pGas,2025,capaConvResi,9.8591,
usa,virginia,pGas,2030,capaConvResi,7.3941,
usa,virginia,pGas,2035,capaConvResi,5.5461,
usa,virginia,pGas,2040,capaConvResi,4.1591,
usa,virginia,pGas,2045,capaConvResi,3.1191,
usa,virginia,pGas,2050,capaConvResi,2.3401,
usa,washington,pGas,2020,capaConvResi,21.0521,
usa,washington,pGas,2025,capaConvResi,15.7891,
usa,washington,pGas,2030,capaConvResi,11.8411,
usa,washington,pGas,2035,capaConvResi,8.8811,
usa,washington,pGas,2040,capaConvResi,6.6611,
usa,washington,pGas,2045,capaConvResi,4.9961,
usa,washington,pGas,2050,capaConvResi,3.7471,
usa,wisconsin,pGas,2020,capaConvResi,8.3681,
usa,wisconsin,pGas,2025,capaConvResi,6.2761,
usa,wisconsin,pGas,2030,capaConvResi,4.7071,
usa,wisconsin,pGas,2035,capaConvResi,3.5301,
usa,wisconsin,pGas,2040,capaConvResi,2.6481,
usa,wisconsin,pGas,2045,capaConvResi,1.9861,
usa,wisconsin,pGas,2050,capaConvResi,1.4891,
usa,westVirginia,pGas,2020,capaConvResi,8.9381,
usa,westVirginia,pGas,2025,capaConvResi,6.7041,
usa,westVirginia,pGas,2030,capaConvResi,5.0281,
usa,westVirginia,pGas,2035,capaConvResi,3.7711,
usa,westVirginia,pGas,2040,capaConvResi,2.8281,
usa,westVirginia,pGas,2045,capaConvResi,2.1211,
usa,westVirginia,pGas,2050,capaConvResi,1.5911,
usa,wyoming,pGas,2020,capaConvResi,0.3811,
usa,wyoming,pGas,2025,capaConvResi,0.2861,
usa,wyoming,pGas,2030,capaConvResi,0.2141,
usa,wyoming,pGas,2035,capaConvResi,0.1611,
usa,wyoming,pGas,2040,capaConvResi,0.1201,
usa,wyoming,pGas,2045,capaConvResi,0.0901,
usa,wyoming,pGas,2050,capaConvResi,0.0681,
canada,canada_,resHydroLarge,all,capaConvResi,161.5808,
canada,canada_,pGas,2020,capaConvResi,63.6001,
canada,canada_,pGas,2025,capaConvResi,47.7001,
canada,canada_,pGas,2030,capaConvResi,35.7751,
canada,canada_,pGas,2035,capaConvResi,26.8311,
canada,canada_,pGas,2040,capaConvResi,20.1231,
canada,canada_,pGas,2045,capaConvResi,15.0931,
canada,canada_,pGas,2050,capaConvResi,11.3191,
canada,canada_,resWindOnshoreOpt,2020,capaConvResi,5.003,
canada,canada_,resWindOnshoreOpt,2025,capaConvResi,3.752,
canada,canada_,resWindOnshoreOpt,2030,capaConvResi,2.814,
canada,canada_,resWindOnshoreOpt,2035,capaConvResi,2.11,
canada,canada_,resWindOnshoreOpt,2040,capaConvResi,1.583,
canada,canada_,resWindOnshoreOpt,2045,capaConvResi,1.187,
canada,canada_,resWindOnshoreOpt,2050,capaConvResi,0.89,
canada,canada_,pNuclear,2020,capaConvResi,40.2601,
canada,canada_,pNuclear,2025,capaConvResi,30.1951,
canada,canada_,pNuclear,2030,capaConvResi,22.6461,
canada,canada_,pNuclear,2035,capaConvResi,16.9851,
canada,canada_,pNuclear,2040,capaConvResi,12.7381,
canada,canada_,pNuclear,2045,capaConvResi,9.5541,
canada,canada_,pNuclear,2050,capaConvResi,7.1651,
canada,canada_,pBiomass_,2020,capaConvResi,4.9641,
canada,canada_,pBiomass_,2025,capaConvResi,3.7231,
canada,canada_,pBiomass_,2030,capaConvResi,2.7921,
canada,canada_,pBiomass_,2035,capaConvResi,2.0941,
canada,canada_,pBiomass_,2040,capaConvResi,1.5701,
canada,canada_,pBiomass_,2045,capaConvResi,1.1781,
canada,canada_,pBiomass_,2050,capaConvResi,0.8831,
canada,canada_,pOil,2020,capaConvResi,3.3201,
canada,canada_,pOil,2025,capaConvResi,2.4901,
canada,canada_,pOil,2030,capaConvResi,1.8671,
canada,canada_,pOil,2035,capaConvResi,1.4001,
canada,canada_,pOil,2040,capaConvResi,1.0501,
canada,canada_,pOil,2045,capaConvResi,0.7881,
canada,canada_,pOil,2050,capaConvResi,0.5911,
canada,canada_,resPvUtilityAvg,2020,capaConvResi,0.5441,
canada,canada_,resPvUtilityAvg,2025,capaConvResi,0.4081,
canada,canada_,resPvUtilityAvg,2030,capaConvResi,0.3061,
canada,canada_,resPvUtilityAvg,2035,capaConvResi,0.2291,
canada,canada_,resPvUtilityAvg,2040,capaConvResi,0.1721,
canada,canada_,resPvUtilityAvg,2045,capaConvResi,0.1291,
canada,canada_,resPvUtilityAvg,2050,capaConvResi,0.0971,
canada,canada_,pHardcoal,2020,capaConvResi,18.3484,
canada,canada_,pHardcoal,2025,capaConvResi,13.7611,
canada,canada_,pHardcoal,2030,capaConvResi,10.3213,
canada,canada_,pHardcoal,2035,capaConvResi,7.741,
canada,canada_,pHardcoal,2040,capaConvResi,5.806,
canada,canada_,pHardcoal,2045,capaConvResi,4.3543,
canada,canada_,pHardcoal,2050,capaConvResi,3.2653,
usa,westVirginia,pNuclear,2020,capaConvResi,4.2101,
usa,westVirginia,pNuclear,2025,capaConvResi,3.7891,
usa,westVirginia,pNuclear,2030,capaConvResi,3.4101,
usa,westVirginia,pNuclear,2035,capaConvResi,3.0691,
usa,westVirginia,pNuclear,2040,capaConvResi,2.7621,
usa,washington,dPhs,2020,capaStInResi,22.83,
usa,washington,dPhs,2025,capaStInResi,22.83,
usa,washington,dPhs,2030,capaStInResi,22.83,
usa,washington,dPhs,2035,capaStInResi,22.83,
usa,washington,dPhs,2040,capaStInResi,22.83,
usa,washington,dPhs,2045,capaStInResi,22.83,
usa,washington,dPhs,2050,capaStInResi,22.83,
usa,alabama,hhtHardcoal,2020,capaConvResi,1.237,
usa,alaska,hhtHardcoal,2020,capaConvResi,0.001,
usa,arizona,hhtHardcoal,2020,capaConvResi,1.231,
usa,arkansas,hhtHardcoal,2020,capaConvResi,1.088,
usa,california,hhtHardcoal,2020,capaConvResi,1.338,
usa,colorado,hhtHardcoal,2020,capaConvResi,1.272,
